"begin_date","end_date","hw","units"
"2013-11-04","2013-11-10","Vita",22924
"2013-11-04","2013-11-10","Wii",793
"2013-11-04","2013-11-10","WiiU",14060
"2013-11-04","2013-11-10","PS3",11932
"2013-11-04","2013-11-10","XB360",245
"2013-11-11","2013-11-17","3DS",60978
"2013-11-11","2013-11-17","PSP",3925
"2013-11-11","2013-11-17","Vita",90996
"2013-11-11","2013-11-17","Wii",736
"2013-11-11","2013-11-17","WiiU",14006
"2013-11-11","2013-11-17","PS3",11715
"2013-11-11","2013-11-17","XB360",365
"2013-11-18","2013-11-24","3DS",70912
"2013-11-18","2013-11-24","PSP",3296
"2013-11-18","2013-11-24","Vita",32138
"2013-11-18","2013-11-24","Wii",813
"2013-11-18","2013-11-24","WiiU",20177
"2013-11-18","2013-11-24","PS3",12106
"2013-11-18","2013-11-24","XB360",385
"2013-11-25","2013-12-01","3DS",100144
"2013-11-25","2013-12-01","PSP",3657
"2013-11-25","2013-12-01","Vita",27768
"2013-11-25","2013-12-01","Wii",968
"2013-11-25","2013-12-01","WiiU",27325
"2013-11-25","2013-12-01","PS3",13302
"2013-11-25","2013-12-01","XB360",513
"2013-12-02","2013-12-08","3DS",122126
"2013-12-02","2013-12-08","PSP",4198
"2013-12-02","2013-12-08","Vita",28253
"2013-12-02","2013-12-08","Wii",1258
"2013-12-02","2013-12-08","WiiU",46773
"2013-12-02","2013-12-08","PS3",22762
"2013-12-02","2013-12-08","XB360",524
"2013-12-09","2013-12-15","3DS",183762
"2013-12-09","2013-12-15","PSP",5841
"2013-12-09","2013-12-15","Vita",34993
"2013-12-09","2013-12-15","Wii",1615
"2013-12-09","2013-12-15","WiiU",72982
"2013-12-09","2013-12-15","PS3",23659
"2013-12-09","2013-12-15","XB360",425
"2013-12-16","2013-12-22","3DS",245046
"2013-12-16","2013-12-22","PSP",7697
"2013-12-16","2013-12-22","Vita",49366
"2013-12-16","2013-12-22","Wii",2444
"2013-12-16","2013-12-22","WiiU",119159
"2013-12-16","2013-12-22","PS3",23493
"2013-12-16","2013-12-22","XB360",607
"2013-12-23","2013-12-29","3DS",208893
"2013-12-23","2013-12-29","PSP",9451
"2013-12-23","2013-12-29","Vita",75207
"2013-12-23","2013-12-29","Wii",2719
"2013-12-23","2013-12-29","WiiU",79174
"2013-12-23","2013-12-29","PS3",27020
"2013-12-23","2013-12-29","XB360",770
"2013-12-30","2014-01-05","3DS",187920
"2013-12-30","2014-01-05","PSP",12069
"2013-12-30","2014-01-05","Vita",88169
"2013-12-30","2014-01-05","Wii",1727
"2013-12-30","2014-01-05","WiiU",60548
"2013-12-30","2014-01-05","PS3",40941
"2013-12-30","2014-01-05","XB360",1124
"2014-01-06","2014-01-12","3DS",65657
"2014-01-06","2014-01-12","PSP",4725
"2014-01-06","2014-01-12","Vita",31382
"2014-01-06","2014-01-12","Wii",382
"2014-01-06","2014-01-12","WiiU",14029
"2014-01-06","2014-01-12","PS3",14869
"2014-01-06","2014-01-12","XB360",451
"2014-01-13","2014-01-19","3DS",50044
"2014-01-13","2014-01-19","PSP",3826
"2014-01-13","2014-01-19","Vita",24519
"2014-01-13","2014-01-19","Wii",397
"2014-01-13","2014-01-19","WiiU",11036
"2014-01-13","2014-01-19","PS3",13280
"2014-01-13","2014-01-19","XB360",413
"2014-01-20","2014-01-26","3DS",39484
"2014-01-20","2014-01-26","PSP",3455
"2014-01-20","2014-01-26","Vita",21952
"2014-01-20","2014-01-26","Wii",394
"2014-01-20","2014-01-26","WiiU",9461
"2014-01-20","2014-01-26","PS3",14268
"2014-01-20","2014-01-26","XB360",378
"2014-01-27","2014-02-02","3DS",39285
"2014-01-27","2014-02-02","PSP",3133
"2014-01-27","2014-02-02","Vita",21061
"2014-01-27","2014-02-02","Wii",349
"2014-01-27","2014-02-02","WiiU",8679
"2014-01-27","2014-02-02","PS3",15016
"2014-01-27","2014-02-02","XB360",229
"2014-02-03","2014-02-09","3DS",49119
"2014-02-03","2014-02-09","PSP",2727
"2014-02-03","2014-02-09","Vita",16544
"2014-02-03","2014-02-09","Wii",228
"2014-02-03","2014-02-09","WiiU",8605
"2014-02-03","2014-02-09","PS3",10645
"2014-02-03","2014-02-09","XB360",224
"2014-02-10","2014-02-16","3DS",41012
"2014-02-10","2014-02-16","PSP",3055
"2014-02-10","2014-02-16","Vita",17231
"2014-02-10","2014-02-16","Wii",193
"2014-02-10","2014-02-16","WiiU",8706
"2014-02-10","2014-02-16","PS3",11261
"2014-02-10","2014-02-16","XB360",367
"2014-02-17","2014-02-23","3DS",30284
"2014-02-17","2014-02-23","PSP",2548
"2014-02-17","2014-02-23","Vita",16363
"2014-02-17","2014-02-23","Wii",148
"2014-02-17","2014-02-23","WiiU",8129
"2014-02-17","2014-02-23","PS3",9546
"2014-02-17","2014-02-23","PS4",322083
"2014-02-17","2014-02-23","XB360",239
"2014-02-24","2014-03-02","3DS",35899
"2014-02-24","2014-03-02","PSP",3173
"2014-02-24","2014-03-02","Vita",21460
"2014-02-24","2014-03-02","Wii",136
"2014-02-24","2014-03-02","WiiU",8515
"2014-02-24","2014-03-02","PS3",12116
"2014-02-24","2014-03-02","PS4",52697
"2014-02-24","2014-03-02","XB360",160
"2014-03-03","2014-03-09","3DS",30916
"2014-03-03","2014-03-09","PSP",2989
"2014-03-03","2014-03-09","Vita",30709
"2014-03-03","2014-03-09","Wii",133
"2014-03-03","2014-03-09","WiiU",8128
"2014-03-03","2014-03-09","PS3",10772
"2014-03-03","2014-03-09","PS4",30766
"2014-03-03","2014-03-09","XB360",206
"2014-03-10","2014-03-16","3DS",29248
"2014-03-10","2014-03-16","PSP",3184
"2014-03-10","2014-03-16","Vita",28761
"2014-03-10","2014-03-16","Wii",119
"2014-03-10","2014-03-16","WiiU",7297
"2014-03-10","2014-03-16","PS3",13529
"2014-03-10","2014-03-16","PS4",28864
"2014-03-10","2014-03-16","XB360",278
"2014-03-17","2014-03-23","3DS",34828
"2014-03-17","2014-03-23","PSP",2786
"2014-03-17","2014-03-23","Vita",37904
"2014-03-17","2014-03-23","Wii",134
"2014-03-17","2014-03-23","WiiU",9504
"2014-03-17","2014-03-23","PS3",15030
"2014-03-17","2014-03-23","PS4",33341
"2014-03-17","2014-03-23","XB360",254
"2014-03-24","2014-03-30","3DS",57695
"2014-03-24","2014-03-30","PSP",3308
"2014-03-24","2014-03-30","Vita",42439
"2014-03-24","2014-03-30","Wii",190
"2014-03-24","2014-03-30","WiiU",13073
"2014-03-24","2014-03-30","PS3",16757
"2014-03-24","2014-03-30","PS4",24138
"2014-03-24","2014-03-30","XB360",187
"2014-03-31","2014-04-06","3DS",31680
"2014-03-31","2014-04-06","PSP",2242
"2014-03-31","2014-04-06","Vita",24134
"2014-03-31","2014-04-06","Wii",124
"2014-03-31","2014-04-06","WiiU",7686
"2014-03-31","2014-04-06","PS3",12120
"2014-03-31","2014-04-06","PS4",15036
"2014-03-31","2014-04-06","XB360",178
"2014-04-07","2014-04-13","3DS",24044
"2014-04-07","2014-04-13","PSP",1578
"2014-04-07","2014-04-13","Vita",22865
"2014-04-07","2014-04-13","Wii",178
"2014-04-07","2014-04-13","WiiU",5693
"2014-04-07","2014-04-13","PS3",8388
"2014-04-07","2014-04-13","PS4",12053
"2014-04-07","2014-04-13","XB360",144
"2014-04-14","2014-04-20","3DS",22347
"2014-04-14","2014-04-20","PSP",1707
"2014-04-14","2014-04-20","Vita",18226
"2014-04-14","2014-04-20","Wii",161
"2014-04-14","2014-04-20","WiiU",5588
"2014-04-14","2014-04-20","PS3",7569
"2014-04-14","2014-04-20","PS4",13034
"2014-04-14","2014-04-20","XB360",187
"2014-04-21","2014-04-27","3DS",33358
"2014-04-21","2014-04-27","PSP",1571
"2014-04-21","2014-04-27","Vita",25293
"2014-04-21","2014-04-27","Wii",115
"2014-04-21","2014-04-27","WiiU",5596
"2014-04-21","2014-04-27","PS3",7951
"2014-04-21","2014-04-27","PS4",10129
"2014-04-21","2014-04-27","XB360",152
"2014-04-28","2014-05-04","3DS",42647
"2014-04-28","2014-05-04","PSP",1906
"2014-04-28","2014-05-04","Vita",25606
"2014-04-28","2014-05-04","Wii",126
"2014-04-28","2014-05-04","WiiU",8217
"2014-04-28","2014-05-04","PS3",9917
"2014-04-28","2014-05-04","PS4",11692
"2014-04-28","2014-05-04","XB360",146
"2014-05-05","2014-05-11","3DS",40068
"2014-05-05","2014-05-11","PSP",1609
"2014-05-05","2014-05-11","Vita",17888
"2014-05-05","2014-05-11","Wii",108
"2014-05-05","2014-05-11","WiiU",8065
"2014-05-05","2014-05-11","PS3",8099
"2014-05-05","2014-05-11","PS4",8680
"2014-05-05","2014-05-11","XB360",198
"2014-05-12","2014-05-18","3DS",25440
"2014-05-12","2014-05-18","PSP",1320
"2014-05-12","2014-05-18","Vita",13699
"2014-05-12","2014-05-18","Wii",123
"2014-05-12","2014-05-18","WiiU",6836
"2014-05-12","2014-05-18","PS3",7060
"2014-05-12","2014-05-18","PS4",6887
"2014-05-12","2014-05-18","XB360",132
"2014-05-19","2014-05-25","3DS",25015
"2014-05-19","2014-05-25","PSP",1201
"2014-05-19","2014-05-25","Vita",14096
"2014-05-19","2014-05-25","Wii",108
"2014-05-19","2014-05-25","WiiU",8858
"2014-05-19","2014-05-25","PS3",7383
"2014-05-19","2014-05-25","PS4",7387
"2014-05-19","2014-05-25","XB360",104
"2014-05-26","2014-06-01","3DS",24485
"2014-05-26","2014-06-01","PSP",1237
"2014-05-26","2014-06-01","Vita",12524
"2014-05-26","2014-06-01","Wii",109
"2014-05-26","2014-06-01","WiiU",19031
"2014-05-26","2014-06-01","PS3",6818
"2014-05-26","2014-06-01","PS4",6866
"2014-05-26","2014-06-01","XB360",140
"2014-06-02","2014-06-08","3DS",36716
"2014-06-02","2014-06-08","PSP",10498
"2014-06-02","2014-06-08","Vita",11504
"2014-06-02","2014-06-08","Wii",122
"2014-06-02","2014-06-08","WiiU",12576
"2014-06-02","2014-06-08","PS3",6041
"2014-06-02","2014-06-08","PS4",8010
"2014-06-02","2014-06-08","XB360",109
"2014-06-09","2014-06-15","3DS",29525
"2014-06-09","2014-06-15","PSP",2647
"2014-06-09","2014-06-15","Vita",13891
"2014-06-09","2014-06-15","Wii",118
"2014-06-09","2014-06-15","WiiU",10366
"2014-06-09","2014-06-15","PS3",6832
"2014-06-09","2014-06-15","PS4",7351
"2014-06-09","2014-06-15","XB360",131
"2014-06-16","2014-06-22","3DS",25858
"2014-06-16","2014-06-22","PSP",1160
"2014-06-16","2014-06-22","Vita",13742
"2014-06-16","2014-06-22","Wii",113
"2014-06-16","2014-06-22","WiiU",8373
"2014-06-16","2014-06-22","PS3",6681
"2014-06-16","2014-06-22","PS4",6527
"2014-06-16","2014-06-22","XB360",134
"2014-06-23","2014-06-29","3DS",26592
"2014-06-23","2014-06-29","PSP",597
"2014-06-23","2014-06-29","Vita",27768
"2014-06-23","2014-06-29","Wii",159
"2014-06-23","2014-06-29","WiiU",9010
"2014-06-23","2014-06-29","PS3",7497
"2014-06-23","2014-06-29","PS4",8244
"2014-06-23","2014-06-29","XB360",156
"2014-06-30","2014-07-06","3DS",27556
"2014-06-30","2014-07-06","PSP",445
"2014-06-30","2014-07-06","Vita",21687
"2014-06-30","2014-07-06","Wii",139
"2014-06-30","2014-07-06","WiiU",8020
"2014-06-30","2014-07-06","PS3",7818
"2014-06-30","2014-07-06","PS4",7111
"2014-06-30","2014-07-06","XB360",154
"2014-07-07","2014-07-13","3DS",56973
"2014-07-07","2014-07-13","PSP",275
"2014-07-07","2014-07-13","Vita",35438
"2014-07-07","2014-07-13","Wii",72
"2014-07-07","2014-07-13","WiiU",8034
"2014-07-07","2014-07-13","PS3",7454
"2014-07-07","2014-07-13","PS4",6731
"2014-07-07","2014-07-13","XB360",74
"2014-07-14","2014-07-20","3DS",41502
"2014-07-14","2014-07-20","PSP",219
"2014-07-14","2014-07-20","Vita",29339
"2014-07-14","2014-07-20","Wii",55
"2014-07-14","2014-07-20","WiiU",7283
"2014-07-14","2014-07-20","PS3",7315
"2014-07-14","2014-07-20","PS4",5865
"2014-07-14","2014-07-20","XB360",102
"2014-07-21","2014-07-27","3DS",42512
"2014-07-21","2014-07-27","PSP",201
"2014-07-21","2014-07-27","Vita",23658
"2014-07-21","2014-07-27","Wii",58
"2014-07-21","2014-07-27","WiiU",8623
"2014-07-21","2014-07-27","PS3",7109
"2014-07-21","2014-07-27","PS4",5177
"2014-07-21","2014-07-27","XB360",91
"2014-07-28","2014-08-03","3DS",41183
"2014-07-28","2014-08-03","PSP",283
"2014-07-28","2014-08-03","Vita",20147
"2014-07-28","2014-08-03","Wii",108
"2014-07-28","2014-08-03","WiiU",8722
"2014-07-28","2014-08-03","PS3",6528
"2014-07-28","2014-08-03","PS4",5243
"2014-07-28","2014-08-03","XB360",104
"2014-08-04","2014-08-10","3DS",41911
"2014-08-04","2014-08-10","PSP",124
"2014-08-04","2014-08-10","Vita",19553
"2014-08-04","2014-08-10","Wii",130
"2014-08-04","2014-08-10","WiiU",11266
"2014-08-04","2014-08-10","PS3",6138
"2014-08-04","2014-08-10","PS4",5030
"2014-08-04","2014-08-10","XB360",114
"2014-08-11","2014-08-17","3DS",50024
"2014-08-11","2014-08-17","PSP",141
"2014-08-11","2014-08-17","Vita",23868
"2014-08-11","2014-08-17","Wii",138
"2014-08-11","2014-08-17","WiiU",17717
"2014-08-11","2014-08-17","PS3",6088
"2014-08-11","2014-08-17","PS4",6314
"2014-08-11","2014-08-17","XB360",137
"2014-08-18","2014-08-24","3DS",33229
"2014-08-18","2014-08-24","PSP",119
"2014-08-18","2014-08-24","Vita",16442
"2014-08-18","2014-08-24","Wii",176
"2014-08-18","2014-08-24","WiiU",7558
"2014-08-18","2014-08-24","PS3",2629
"2014-08-18","2014-08-24","PS4",5405
"2014-08-18","2014-08-24","XB360",118
"2014-08-25","2014-08-31","3DS",34748
"2014-08-25","2014-08-31","PSP",102
"2014-08-25","2014-08-31","Vita",22800
"2014-08-25","2014-08-31","Wii",117
"2014-08-25","2014-08-31","WiiU",6237
"2014-08-25","2014-08-31","PS3",6225
"2014-08-25","2014-08-31","PS4",5757
"2014-08-25","2014-08-31","XB360",66
"2014-09-01","2014-09-07","3DS",27846
"2014-09-01","2014-09-07","PSP",128
"2014-09-01","2014-09-07","Vita",15560
"2014-09-01","2014-09-07","WiiU",5551
"2014-09-01","2014-09-07","PS3",5737
"2014-09-01","2014-09-07","PS4",6373
"2014-09-01","2014-09-07","XBOne",23562
"2014-09-08","2014-09-14","3DS",44899
"2014-09-08","2014-09-14","PSP",254
"2014-09-08","2014-09-14","Vita",13372
"2014-09-08","2014-09-14","WiiU",5473
"2014-09-08","2014-09-14","PS3",5977
"2014-09-08","2014-09-14","PS4",22213
"2014-09-08","2014-09-14","XBOne",3574
"2014-09-15","2014-09-21","3DS",47397
"2014-09-15","2014-09-21","PSP",168
"2014-09-15","2014-09-21","Vita",12137
"2014-09-15","2014-09-21","WiiU",6689
"2014-09-15","2014-09-21","PS3",5232
"2014-09-15","2014-09-21","PS4",8284
"2014-09-15","2014-09-21","XBOne",1536
"2014-09-22","2014-09-28","3DS",32782
"2014-09-22","2014-09-28","PSP",126
"2014-09-22","2014-09-28","Vita",17039
"2014-09-22","2014-09-28","WiiU",9197
"2014-09-22","2014-09-28","PS3",5293
"2014-09-22","2014-09-28","PS4",7259
"2014-09-22","2014-09-28","XBOne",1739
"2014-09-29","2014-10-05","3DS",23404
"2014-09-29","2014-10-05","PSP",121
"2014-09-29","2014-10-05","Vita",15641
"2014-09-29","2014-10-05","WiiU",6837
"2014-09-29","2014-10-05","PS3",4971
"2014-09-29","2014-10-05","PS4",6791
"2014-09-29","2014-10-05","XBOne",1444
"2014-10-06","2014-10-12","3DS",29527
"2014-10-06","2014-10-12","New3DS",233483
"2014-10-06","2014-10-12","PSP",95
"2014-10-06","2014-10-12","Vita",9410
"2014-10-06","2014-10-12","WiiU",5107
"2014-10-06","2014-10-12","PS3",4446
"2014-10-06","2014-10-12","PS4",9883
"2014-10-06","2014-10-12","XBOne",918
"2014-10-13","2014-10-19","3DS",25159
"2014-10-13","2014-10-19","New3DS",92651
"2014-10-13","2014-10-19","PSP",88
"2014-10-13","2014-10-19","Vita",9844
"2014-10-13","2014-10-19","WiiU",4017
"2014-10-13","2014-10-19","PS3",4209
"2014-10-13","2014-10-19","PS4",6810
"2014-10-13","2014-10-19","XBOne",698
"2014-10-20","2014-10-26","3DS",16209
"2014-10-20","2014-10-26","New3DS",82585
"2014-10-20","2014-10-26","PSP",97
"2014-10-20","2014-10-26","Vita",12832
"2014-10-20","2014-10-26","WiiU",3385
"2014-10-20","2014-10-26","PS3",4678
"2014-10-20","2014-10-26","PS4",7903
"2014-10-20","2014-10-26","XBOne",1177
"2014-10-27","2014-11-02","3DS",14504
"2014-10-27","2014-11-02","New3DS",48572
"2014-10-27","2014-11-02","PSP",86
"2014-10-27","2014-11-02","Vita",11057
"2014-10-27","2014-11-02","WiiU",3623
"2014-10-27","2014-11-02","PS3",4645
"2014-10-27","2014-11-02","PS4",8014
"2014-10-27","2014-11-02","XBOne",1264
"2014-11-03","2014-11-09","3DS",12770
"2014-11-03","2014-11-09","New3DS",58489
"2014-11-03","2014-11-09","PSP",84
"2014-11-03","2014-11-09","Vita",9555
"2014-11-03","2014-11-09","WiiU",3884
"2014-11-03","2014-11-09","PS3",4210
"2014-11-03","2014-11-09","PS4",9376
"2014-11-03","2014-11-09","XBOne",824
"2014-11-10","2014-11-16","3DS",12370
"2014-11-10","2014-11-16","New3DS",39020
"2014-11-10","2014-11-16","PSP",86
"2014-11-10","2014-11-16","Vita",18428
"2014-11-10","2014-11-16","WiiU",12063
"2014-11-10","2014-11-16","PS3",4254
"2014-11-10","2014-11-16","PS4",14173
"2014-11-10","2014-11-16","XBOne",2469
"2014-11-17","2014-11-23","3DS",17839
"2014-11-17","2014-11-23","New3DS",65290
"2014-11-17","2014-11-23","PSP",78
"2014-11-17","2014-11-23","Vita",10303
"2014-11-17","2014-11-23","WiiU",8506
"2014-11-17","2014-11-23","PS3",3862
"2014-11-17","2014-11-23","PS4",11141
"2014-11-17","2014-11-23","XBOne",1182
"2014-11-24","2014-11-30","3DS",20070
"2014-11-24","2014-11-30","New3DS",66276
"2014-11-24","2014-11-30","PSP",72
"2014-11-24","2014-11-30","Vita",25847
"2014-11-24","2014-11-30","WiiU",13533
"2014-11-24","2014-11-30","PS3",4769
"2014-11-24","2014-11-30","PS4",12073
"2014-11-24","2014-11-30","XBOne",1175
"2014-12-01","2014-12-07","3DS",21509
"2014-12-01","2014-12-07","New3DS",71383
"2014-12-01","2014-12-07","PSP",79
"2014-12-01","2014-12-07","Vita",20960
"2014-12-01","2014-12-07","WiiU",27191
"2014-12-01","2014-12-07","PS3",5061
"2014-12-01","2014-12-07","PS4",13040
"2014-12-01","2014-12-07","XBOne",904
"2014-12-08","2014-12-14","3DS",53527
"2014-12-08","2014-12-14","New3DS",109917
"2014-12-08","2014-12-14","PSP",82
"2014-12-08","2014-12-14","Vita",23107
"2014-12-08","2014-12-14","WiiU",29411
"2014-12-08","2014-12-14","PS3",7011
"2014-12-08","2014-12-14","PS4",64017
"2014-12-08","2014-12-14","XBOne",916
"2014-12-15","2014-12-21","3DS",60804
"2014-12-15","2014-12-21","New3DS",157608
"2014-12-15","2014-12-21","PSP",87
"2014-12-15","2014-12-21","Vita",29657
"2014-12-15","2014-12-21","WiiU",36397
"2014-12-15","2014-12-21","PS3",7847
"2014-12-15","2014-12-21","PS4",21657
"2014-12-15","2014-12-21","XBOne",1761
"2014-12-22","2014-12-28","3DS",44277
"2014-12-22","2014-12-28","New3DS",174074
"2014-12-22","2014-12-28","Vita",40525
"2014-12-22","2014-12-28","WiiU",48927
"2014-12-22","2014-12-28","PS3",10412
"2014-12-22","2014-12-28","PS4",30145
"2014-12-22","2014-12-28","XBOne",815
"2014-12-29","2015-01-11","3DS",17722
"2014-12-29","2015-01-11","New3DS",52378
"2014-12-29","2015-01-11","Vita",24771
"2014-12-29","2015-01-11","WiiU",13155
"2014-12-29","2015-01-11","PS3",7245
"2014-12-29","2015-01-11","PS4",16716
"2014-12-29","2015-01-11","XBOne",637
"2015-01-12","2015-01-18","3DS",11212
"2015-01-12","2015-01-18","New3DS",39226
"2015-01-12","2015-01-18","Vita",18942
"2015-01-12","2015-01-18","WiiU",9718
"2015-01-12","2015-01-18","PS3",6061
"2015-01-12","2015-01-18","PS4",13074
"2015-01-12","2015-01-18","XBOne",531
"2015-01-19","2015-01-25","3DS",6053
"2015-01-19","2015-01-25","New3DS",30110
"2015-01-19","2015-01-25","Vita",16790
"2015-01-19","2015-01-25","WiiU",7352
"2015-01-19","2015-01-25","PS3",7858
"2015-01-19","2015-01-25","PS4",11513
"2015-01-19","2015-01-25","XBOne",351
"2015-01-26","2015-02-01","3DS",5954
"2015-01-26","2015-02-01","New3DS",27057
"2015-01-26","2015-02-01","Vita",13436
"2015-01-26","2015-02-01","WiiU",6716
"2015-01-26","2015-02-01","PS3",5941
"2015-01-26","2015-02-01","PS4",13971
"2015-01-26","2015-02-01","XBOne",291
"2015-02-02","2015-02-08","3DS",5095
"2015-02-02","2015-02-08","New3DS",25578
"2015-02-02","2015-02-08","Vita",11980
"2015-02-02","2015-02-08","WiiU",6364
"2015-02-02","2015-02-08","PS3",5100
"2015-02-02","2015-02-08","PS4",14812
"2015-02-02","2015-02-08","XBOne",259
"2015-02-09","2015-02-15","3DS",4987
"2015-02-09","2015-02-15","New3DS",48272
"2015-02-09","2015-02-15","Vita",13052
"2015-02-09","2015-02-15","WiiU",6665
"2015-02-09","2015-02-15","PS3",5493
"2015-02-09","2015-02-15","PS4",17981
"2015-02-09","2015-02-15","XBOne",250
"2015-02-16","2015-02-22","3DS",4956
"2015-02-16","2015-02-22","New3DS",26244
"2015-02-16","2015-02-22","Vita",33535
"2015-02-16","2015-02-22","WiiU",5346
"2015-02-16","2015-02-22","PS3",4764
"2015-02-16","2015-02-22","PS4",23210
"2015-02-16","2015-02-22","XBOne",908
"2015-02-23","2015-03-01","3DS",4575
"2015-02-23","2015-03-01","New3DS",25271
"2015-02-23","2015-03-01","Vita",22198
"2015-02-23","2015-03-01","WiiU",5615
"2015-02-23","2015-03-01","PS3",7794
"2015-02-23","2015-03-01","PS4",46495
"2015-02-23","2015-03-01","XBOne",534
"2015-03-02","2015-03-08","3DS",4029
"2015-03-02","2015-03-08","New3DS",24421
"2015-03-02","2015-03-08","Vita",19001
"2015-03-02","2015-03-08","WiiU",5973
"2015-03-02","2015-03-08","PS3",6568
"2015-03-02","2015-03-08","PS4",32946
"2015-03-02","2015-03-08","XBOne",479
